original_brand,original_campaign,group_key,year,month,family,budget,sales,match_quality,sample_is_valid,roas
splendid,xklY6Ch4u,CRM,2025,1,,,25503136.0,unmatched,False,
splendid,xT4Ymwmjy,CRM,2024,2,,,17097238.0,unmatched,False,
splendid,xtsxueINN,CRM,2024,6,,,26978581.0,unmatched,False,
splendid,Y8ZsI9uoV,CRM,2025,7,,,18295366.0,unmatched,False,
splendid,YZBioI4vS,CRM,2025,4,ELECTROHOGAR,2000000.0,26188125.0,probable,True,13.0940625
splendid,ZAsQFoDME,CRM,2024,1,,,17117233.0,unmatched,False,
splendid,zirMhQpSz,CRM,2024,7,,,53926878.0,unmatched,False,
splendid-rheem,ao,Retail Display,2025,11,,,0.0,unmatched,False,
splendid-rheem,ao,Retail Display,2025,12,,,0.0,unmatched,False,
splendid-rheem,aon_marzo_rheem_2026,Retail Display,2026,3,,,0.0,unmatched,False,
splendid-rheem,aon_rheem_2026,Retail Display,2026,1,,,0.0,unmatched,False,
splendid-rheem,aon_rheem_febrero_2026,Retail Display,2026,2,,,0.0,unmatched,False,
splendid-rheem,calefont,Retail Display,2025,6,,,0.0,unmatched,False,
splendid-rheem,calefont,Retail Display,2025,7,,,0.0,unmatched,False,
splendid-rheem,calefont_ppi,Retail Display,2025,6,,,0.0,unmatched,False,
STANFORD,aon_enero_muebles,Sponsored Products,2026,1,,,107980.0,unmatched,False,
STANFORD,aon_febrero_2026,Sponsored Products,2026,2,,,114980.0,unmatched,False,
STANFORD,aon_febrero_muebles_2026,Sponsored Products,2026,2,,,489960.0,unmatched,False,
STANFORD,black_week,Sponsored Products,2026,3,,,284960.0,unmatched,False,
stanley,,CRM,2025,7,,,227977.0,unmatched,False,
stanley,,CRM,2025,8,,,3117470.0,unmatched,False,
stanley,,CRM,2025,9,,,3888907.0,unmatched,False,
stanley,,CRM,2025,10,,,4672462.0,unmatched,False,
stanley,,CRM,2025,11,,,5702381.0,unmatched,False,
stanley,,CRM,2025,12,,,3450265.0,unmatched,False,
stanley,,CRM,2026,1,,,1914184.0,unmatched,False,
stanley,,CRM,2026,2,,,1676987.0,unmatched,False,
stanley,,CRM,2026,3,,,4363911.0,unmatched,False,
stanley,,CRM,2026,4,,,3145490.0,unmatched,False,
stanley,,CRM,2026,5,,,2005409.0,unmatched,False,
stanley,2IwM2LoUF,CRM,2024,8,,,3821562.0,unmatched,False,
stanley,3HDTBjpUn,CRM,2024,4,,,2704789.0,unmatched,False,
stanley,3jW60WEQ3,CRM,2024,6,,,7014500.0,unmatched,False,
stanley,5wE3Vqee1,CRM,2024,10,,,6578224.0,unmatched,False,
stanley,6189516-008024,CRM,2023,2,,,2918942.0,unmatched,False,
stanley,6189516-008411,CRM,2023,3,,,6957265.0,unmatched,False,
stanley,6189516-008544,CRM,2023,3,,,2830770.0,unmatched,False,
stanley,6189516-008673,CRM,2023,3,,,2450159.0,unmatched,False,
stanley,6189516-008913,CRM,2023,4,,,4825717.0,unmatched,False,
stanley,6189516-009031,CRM,2023,4,,,4675967.0,unmatched,False,
stanley,6189516-009178,CRM,2023,5,,,2850584.0,unmatched,False,
stanley,6189516-009378,CRM,2023,5,,,6245840.0,unmatched,False,
stanley,6189516-009844,CRM,2023,6,,,2875917.0,unmatched,False,
stanley,6189516-010159,CRM,2023,7,,,1284053.0,unmatched,False,
stanley,6189516-010529,CRM,2023,8,,,4635357.0,unmatched,False,
stanley,6189516-011231,CRM,2023,10,,,3442835.0,unmatched,False,
stanley,6189516-011980,CRM,2023,11,,,1608315.0,unmatched,False,
stanley,84Gcu-iWN,CRM,2024,6,,,30731617.0,unmatched,False,
stanley,8GmCiKf2V,CRM,2024,7,,,9372280.0,unmatched,False,
stanley,94mL3Y6q2,CRM,2024,8,,,17132258.0,unmatched,False,
stanley,aon_trigger,CRM,2025,7,,,732281.0,unmatched,False,
stanley,aon_trigger,CRM,2025,8,,,1757712.0,unmatched,False,
stanley,aon_trigger,CRM,2025,9,,,1511835.0,unmatched,False,
stanley,aon_trigger,CRM,2025,10,,,3840680.0,unmatched,False,
stanley,aon_trigger,CRM,2025,11,,,4399814.0,unmatched,False,
stanley,aon_trigger,CRM,2025,12,,,4972357.0,unmatched,False,
stanley,aon_trigger,CRM,2026,1,,,4918487.0,unmatched,False,
stanley,aon_trigger,CRM,2026,2,,,3074664.0,unmatched,False,
stanley,aon_trigger,CRM,2026,3,,,1679361.0,unmatched,False,
stanley,aon_trigger,CRM,2026,4,,,4247006.0,unmatched,False,
stanley,aon_trigger,CRM,2026,5,,,2126644.0,unmatched,False,
stanley,bGg0QOxUh,CRM,2024,5,,,16670536.0,unmatched,False,
stanley,bkgoghi8N,CRM,2024,12,,,4935512.0,unmatched,False,
stanley,DelHdb08F,CRM,2024,8,,,9381196.0,unmatched,False,
stanley,eu42oO3Gw,CRM,2025,6,,,7975802.0,unmatched,False,
stanley,FDxP4lIEu,CRM,2024,12,,,5268978.0,unmatched,False,
stanley,IGzNWQqlM,CRM,2025,10,,,4896855.0,unmatched,False,
stanley,IYTtkq5xe,CRM,2024,7,,,4803456.0,unmatched,False,
stanley,-jAr66174,CRM,2024,6,,,14587515.0,unmatched,False,
stanley,kn0Q22aNG,CRM,2024,2,,,4526111.0,unmatched,False,
stanley,MqwwjmTXe,CRM,2025,6,,,3209977.0,unmatched,False,
stanley,PuV70AwA1,CRM,2024,7,,,11170561.0,unmatched,False,
stanley,rv0LDwfSl,CRM,2025,4,,,5282588.0,unmatched,False,
stanley,s4mBMyQE-,CRM,2024,6,,,8081235.0,unmatched,False,
stanley,TuXImOitq,CRM,2024,4,,,4412459.0,unmatched,False,
stanley,uIz-d--xC,CRM,2025,4,,,2482602.0,unmatched,False,
stanley,uyfSZoICV,CRM,2024,7,,,8323719.0,unmatched,False,
stanley,X,CRM,2024,9,,,9849913.0,unmatched,False,
stanley,X,CRM,2024,10,,,15238965.0,unmatched,False,
stanley,XvJ9rdTwd,CRM,2024,9,,,3031979.0,unmatched,False,
stanley,XXXXXX,CRM,2024,9,,,3673412.0,unmatched,False,
stanley,zC702ltrn,CRM,2025,4,,,4604760.0,unmatched,False,
stanley,ZIeWzT5gv,CRM,2025,5,,,8037223.0,unmatched,False,
star_capital,piscinas,Retail Display,2024,12,,,0.0,unmatched,False,
star_capital,piscinas,Retail Display,2025,1,,,0.0,unmatched,False,
starlink,0eijXXMcp,CRM,2024,5,,,1956930.0,unmatched,False,
starlink,7t9qIMDXo,CRM,2024,7,,,1010970.0,unmatched,False,
starlink,campana_starlink,CRM,2026,2,CASA INTELIGENTE,1100000.0,0.0,probable,True,0.0
starlink,campana_starlink,CRM,2026,3,CASA INTELIGENTE,1100000.0,0.0,probable,True,0.0
starlink,campana_starlink,CRM,2026,4,CASA INTELIGENTE,1100000.0,0.0,probable,True,0.0
starlink,campana_starlink,CRM,2026,5,,,0.0,unmatched,False,
starlink,cyber_monday,Retail Display,2025,10,CASA INTELIGENTE,400000.0,0.0,probable,True,0.0
starlink,jgbBQEUDg,CRM,2025,3,CASA INTELIGENTE,300000.0,2484859.0,probable,True,8.282863333333333
starlink,lcfjZb-WB,CRM,2024,6,,,269990.0,unmatched,False,
stihl,8DfomOhwG,CRM,2024,11,,,10251776.0,unmatched,False,
stihl,aCqfery53,CRM,2024,9,,,0.0,unmatched,False,
stihl,AON Enero,CRM,2026,1,JARDIN,1200000.0,3258680.0,probable,True,2.7155666666666667
stihl,aon_stihl,Google,2026,4,JARDIN,900000.0,11752285.0,probable,True,13.058094444444444
stihl,aon_stihl,Google,2026,5,JARDIN,900000.0,1814070.0,probable,True,2.015633333333333
STIHL,aon_stihl,Sponsored Products,2026,4,JARDIN,500000.0,6433172.0,probable,True,12.866344
stihl,apOGU9hxL,CRM,2025,4,JARDIN,450000.0,6781756.0,probable,True,15.07056888888889
stihl,Black Week Marzo 2026,CRM,2026,3,JARDIN,900000.0,3448905.0,probable,True,3.832116666666667
stihl,eSqH3cJRd,CRM,2024,3,,,16578529.0,unmatched,False,
stihl,jardin_fest,Google,2025,4,JARDIN,500000.0,0.0,probable,True,0.0
stihl,jardin_fest,Google,2025,5,,,0.0,unmatched,False,
stihl,jardin_fest,Meta,2025,4,,,0.0,unmatched,False,
stihl,jardin_fest,Meta,2025,5,,,0.0,unmatched,False,
stihl,jardin_fest,Retail Display,2025,4,JARDIN,1100000.0,0.0,probable,True,0.0
stihl,jardin_fest,Retail Display,2025,5,,,0.0,unmatched,False,
stihl,OJEpYkjXV,CRM,2025,4,JARDIN,450000.0,3273307.0,probable,True,7.274015555555556
stihl,Pagy6Es-k,CRM,2025,6,,,4027561.0,unmatched,False,
stihl,TuBlo24Xk,CRM,2025,5,JARDIN,1048539.0,28307011.0,probable,True,26.996621966374164
stihl-trex,jardin,Retail Display,2024,11,,,0.0,unmatched,False,
stretto,5iAQJuAlg,CRM,2025,6,,,6323706.0,unmatched,False,
stretto,6189516-007986,CRM,2023,2,,,13032509.0,unmatched,False,
stretto,7VBOygjet,CRM,2025,3,BANOS Y COCINAS,0.0,23221255.0,probable,False,
stretto,8qTIJaQaq,CRM,2025,1,BANOS Y COCINAS,0.0,23606476.0,probable,False,
STRETTO,aon_stretto,Sponsored Products,2026,4,,,3804271.0,unmatched,False,
STRETTO,black_week,Sponsored Products,2026,3,BANOS Y COCINAS,200000.0,14555206.0,probable,True,72.77603
stretto,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
stretto,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
stretto,fhAilO8T1,CRM,2025,6,,,20902024.0,unmatched,False,
stretto,h2VmlU2xO,CRM,2025,10,,,11198114.0,unmatched,False,
stretto,rlg7lzZCb,CRM,2024,5,,,12477970.0,unmatched,False,
stretto,RsWes2wiU,CRM,2025,10,,,6251324.0,unmatched,False,
stretto,uFBByxs1z,CRM,2025,11,BANOS Y COCINAS,1200000.0,16690528.0,probable,True,13.908773333333333
stretto,uMADB1-Bw,CRM,2024,6,,,2071606.0,unmatched,False,
stretto,-VhtFBhkd,CRM,2024,6,,,27215509.0,unmatched,False,
stretto,X,CRM,2024,9,,,24007136.0,unmatched,False,
stretto,X,CRM,2024,10,,,13092461.0,unmatched,False,
stretto,yxOGxL4HJ,CRM,2025,8,PISOS Y MUROS,200000.0,3224543.0,probable,True,16.122715
sumup,6189516-008336,CRM,2023,3,,,23990.0,unmatched,False,
sumup,6189516-008337,CRM,2023,3,,,0.0,unmatched,False,
sumup,6189516-008588,CRM,2023,3,,,0.0,unmatched,False,
sumup,6189516-008812,CRM,2023,4,,,29990.0,unmatched,False,
sumup,6189516-009449,CRM,2023,5,,,21990.0,unmatched,False,
sumup,6189516-009520,CRM,2023,5,,,0.0,unmatched,False,
sumup,6189516-010114,CRM,2023,7,,,0.0,unmatched,False,
sumup,6189516-010201,CRM,2023,7,,,0.0,unmatched,False,
sumup,6189516-010412,CRM,2023,8,,,59980.0,unmatched,False,
sumup,6189516-010871,CRM,2023,9,,,0.0,unmatched,False,
sumup,6189516-010966,CRM,2023,9,,,19990.0,unmatched,False,
sumup,6189516-011415,CRM,2023,10,,,39980.0,unmatched,False,
SUPER CERAMICA,aon_marzo_2026,Sponsored Products,2026,3,,,626743.0,unmatched,False,
SUPER CERAMICA,tactico_febrero_2026,Sponsored Products,2026,2,,,1114250.0,unmatched,False,
tajamar,tc,Retail Display,2025,12,,,0.0,unmatched,False,
tcl,ao,Google,2025,12,ELECTROHOGAR,357348.0,1768628.0,probable,True,4.9493155131692355
teka,,CRM,2026,1,ELECTROHOGAR,2100000.0,2219830.0,probable,True,1.0570619047619048
teka,,CRM,2026,2,ELECTROHOGAR,2100000.0,13067785.0,probable,True,6.222754761904762
teka,,CRM,2026,3,ELECTROHOGAR,900000.0,12602942.0,probable,True,14.003268888888888
teka,,CRM,2026,4,ELECTROHOGAR,1700000.0,2190513.0,probable,True,1.2885370588235294
teka,,Retail Display,2024,12,,,0.0,unmatched,False,
teka,2CnfSwPJH,CRM,2025,6,,,4968746.0,unmatched,False,
teka,6189516-009406,CRM,2023,5,,,7904576.0,unmatched,False,
teka,6189516-009517,CRM,2023,5,,,4188665.0,unmatched,False,
teka,6189516-009528,CRM,2023,5,,,2961120.0,unmatched,False,
teka,7eQFxsjdr,CRM,2024,12,,,6426803.0,unmatched,False,
teka,alDIuhA4X,CRM,2025,9,ELECTROHOGAR,500000.0,1208961.0,probable,True,2.417922
teka,aon_teka_2026,CRM,2026,2,ELECTROHOGAR,2100000.0,2254024.0,probable,True,1.0733447619047618
teka,aon_teka_2026,CRM,2026,3,ELECTROHOGAR,900000.0,17083724.0,probable,True,18.981915555555556
teka,aon_teka_2026,CRM,2026,4,ELECTROHOGAR,1700000.0,3357860.0,probable,True,1.9752117647058824
teka,Bd8Sg2q2f,CRM,2024,7,,,16511072.0,unmatched,False,
teka,Black Marzo TEKA EMPOTRADOS 2026,CRM,2026,3,ELECTROHOGAR,900000.0,32671900.0,probable,True,36.30211111111111
TEKA,black_week,Sponsored Products,2026,3,,,22371012.0,unmatched,False,
teka,bUPEY4sC7,CRM,2024,8,,,4801029.0,unmatched,False,
teka,byc,Retail Display,2025,12,,,0.0,unmatched,False,
teka,byc_black_friday,Retail Display,2025,11,,,0.0,unmatched,False,
teka,byc_black_friday,Retail Display,2025,12,,,0.0,unmatched,False,
teka,byc_semana_marca,Retail Display,2025,11,,,0.0,unmatched,False,
teka,cLfm7hwvq,CRM,2024,8,,,17051774.0,unmatched,False,
teka,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
teka,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
teka,dO6PQa0gE,CRM,2025,10,ELECTROHOGAR,500000.0,2917110.0,probable,True,5.83422
teka,electro_black_week,Retail Display,2025,3,ELECTROHOGAR,300000.0,0.0,probable,True,0.0
teka,electro_black_week,Retail Display,2025,4,,,0.0,unmatched,False,
teka,electroweek,Retail Display,2025,8,ELECTROHOGAR,1100000.0,0.0,probable,True,0.0
teka,electroweek,Retail Display,2025,9,ELECTROHOGAR,1300000.0,0.0,probable,True,0.0
teka,empotrados,Retail Display,2025,12,,,0.0,unmatched,False,
teka,empotrados_black_friday,Retail Display,2025,11,,,0.0,unmatched,False,
teka,empotrados_black_friday,Retail Display,2025,12,,,0.0,unmatched,False,
teka,esNBiJesH,CRM,2025,11,,,2058831.0,unmatched,False,
teka,I-VkNzTA5,CRM,2025,11,,,5806905.0,unmatched,False,
teka,K3VMiDP93,CRM,2025,9,ELECTROHOGAR,500000.0,1614920.0,probable,True,3.22984
teka,l0DnQfIul,CRM,2025,11,,,4506355.0,unmatched,False,
teka,LKxPbM2lV,CRM,2025,11,,,26657096.0,unmatched,False,
teka,PJA0xZN9s,CRM,2024,8,,,4349160.0,unmatched,False,
teka,semana_marca,Retail Display,2025,11,,,0.0,unmatched,False,
teka,semanateka,Retail Display,2025,9,ELECTROHOGAR,1300000.0,0.0,probable,True,0.0
teka,UmqghRi5x,CRM,2025,1,BANOS Y COCINAS,2000000.0,8950362.0,probable,True,4.475181
teka,wt8GvYQiC,CRM,2025,3,ELECTROHOGAR,1800000.0,4156870.0,probable,True,2.309372222222222
teka,X,CRM,2024,9,,,8529576.0,unmatched,False,
teka,X,CRM,2024,10,,,3319279.0,unmatched,False,
teka,YwsBjGMJH,CRM,2025,4,,,2306170.0,unmatched,False,
teka-baño,black_friday,Retail Display,2024,11,,,0.0,unmatched,False,
teka-baño,black_friday,Retail Display,2024,12,,,0.0,unmatched,False,
teka_byc,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
teka_byc,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
teka_electro,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
tenki,6189516-009417,CRM,2023,5,,,6716785.0,unmatched,False,
tenki,6189516-010290,CRM,2023,7,,,0.0,unmatched,False,
tenki,b7kmDBirx,CRM,2025,6,,,1199910.0,unmatched,False,
termohome,ao,Retail Display,2025,9,,,0.0,unmatched,False,
termohome,ao,Retail Display,2025,10,PUERTAS/VENTANAS/MOLDURAS,200000.0,0.0,probable,True,0.0
termohome,ao,Retail Display,2025,11,,,0.0,unmatched,False,
termohome,ao,Retail Display,2025,12,PUERTAS/VENTANAS/MOLDURAS,200000.0,0.0,probable,True,0.0
termohome,black_friday,Retail Display,2025,11,,,0.0,unmatched,False,
termohome,black_friday,Retail Display,2025,12,PUERTAS/VENTANAS/MOLDURAS,200000.0,0.0,probable,True,0.0
termohome,black_week,Retail Display,2026,3,,,0.0,unmatched,False,
termohome,black_week,Retail Display,2026,4,PUERTAS/VENTANAS/MOLDURAS,200000.0,0.0,probable,True,0.0
termohome,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
termohome,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
termohome,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
termohome,pgOUf4tcy,CRM,2024,6,,,9114473.0,unmatched,False,
TERMOHOME,tactico_sp,Sponsored Products,2026,2,PUERTAS/VENTANAS/MOLDURAS,200000.0,405990.0,probable,True,2.02995
termohome,X,CRM,2024,10,,,2960600.0,unmatched,False,
tesa,6189516-007773,CRM,2023,1,,,2483288.0,unmatched,False,
tesa,6189516-011150,CRM,2023,10,,,1590486.0,unmatched,False,
tesa,6189516-011254,CRM,2023,10,,,1229958.0,unmatched,False,
tesa,6189516-011676,CRM,2023,11,,,2060982.0,unmatched,False,
tesa,6189516-011884,CRM,2023,11,,,1184822.0,unmatched,False,
tesa,6189516-012047,CRM,2023,11,,,2884081.0,unmatched,False,
tesa,6189516-012351,CRM,2023,12,,,3114711.0,unmatched,False,
tesa,b372XRojD,CRM,2024,4,,,113910.0,unmatched,False,
tesa,djIRp9Re0,CRM,2024,7,,,3514066.0,unmatched,False,
tesa,GK5h6HPtp,CRM,2024,7,,,5241942.0,unmatched,False,
tesa,HWTX5xaLK,CRM,2024,4,,,3968071.0,unmatched,False,
tesa,noNOYUaiT,CRM,2024,7,,,2688300.0,unmatched,False,
tesa,OO4V4VUaO,CRM,2024,4,,,3702055.0,unmatched,False,
tesa,qmDgiz8ex,CRM,2024,3,,,3818472.0,unmatched,False,
the pink stuff,BAwuMcj7k,CRM,2024,7,,,1836054.0,unmatched,False,
thermohome,black_week,Retail Display,2025,3,,,0.0,unmatched,False,
thermohome,black_week,Retail Display,2025,4,,,0.0,unmatched,False,
thermos,6189516-008394,CRM,2023,3,,,3122552.0,unmatched,False,
thomas,,CRM,2025,8,ELECTROHOGAR,750000.0,21573494.0,probable,True,28.764658666666666
thomas,,CRM,2025,9,ELECTROHOGAR,1750000.0,20759311.0,probable,True,11.862463428571429
thomas,,CRM,2025,10,,,32261355.0,unmatched,False,
thomas,,CRM,2025,11,ELECTROHOGAR,2000000.0,23546480.0,probable,True,11.77324
thomas,,CRM,2025,12,ELECTROHOGAR,750000.0,18918260.0,probable,True,25.224346666666666
thomas,,CRM,2026,1,ELECTROHOGAR,750000.0,17865926.0,probable,True,23.821234666666665
thomas,,CRM,2026,2,,,13320415.0,unmatched,False,
thomas,,CRM,2026,3,,,12758739.0,unmatched,False,
thomas,,CRM,2026,4,,,11642916.0,unmatched,False,
thomas,,CRM,2026,5,ELECTROHOGAR,750000.0,7718339.0,probable,True,10.291118666666666
thomas,4Etw8nfN9,CRM,2025,10,,,5695051.0,unmatched,False,
THOMAS,aon_thomas_lb,Sponsored Products,2026,4,,,3479920.0,unmatched,False,
thomas,black_friday,Retail Display,2025,11,,,0.0,unmatched,False,
thomas,black_friday,Retail Display,2025,12,ELECTROHOGAR,500000.0,0.0,probable,True,0.0
THOMAS,black_week,Sponsored Products,2026,3,,,16569350.0,unmatched,False,
thomas,electrodomesticos,Retail Display,2025,2,,,0.0,unmatched,False,
thomas,electrodomesticos,Retail Display,2025,3,,,0.0,unmatched,False,
thomas,icxIs6g-y,CRM,2025,10,,,6337118.0,unmatched,False,
thomas,kIKU5ufdf,CRM,2025,9,ELECTROHOGAR,1750000.0,13462249.0,probable,True,7.6927137142857145
thomas,la5XgkDAl,CRM,2025,11,ELECTROHOGAR,2000000.0,8842799.0,probable,True,4.4213995
thomas,linea_blanca,Google,2025,2,ELECTROHOGAR,1000000.0,17042322.0,probable,True,17.042322
thomas,linea_blanca,Google,2025,3,ELECTROHOGAR,1000000.0,4701354.0,probable,True,4.701354
thomas,linea_blanca,Google,2025,4,ELECTROHOGAR,1000000.0,1915890.0,probable,True,1.91589
thomas,linea_blanca,Google,2025,5,ELECTROHOGAR,1000000.0,4714460.0,probable,True,4.71446
thomas,linea_blanca,Google,2025,6,ELECTROHOGAR,1000000.0,1568690.0,probable,True,1.56869
thomas,linea_blanca,Google,2025,7,ELECTROHOGAR,1500000.0,1856335.0,probable,True,1.2375566666666666
thomas,linea_blanca,Meta,2025,7,,,12990.0,unmatched,False,
thomas,linea_blanca,Retail Display,2025,2,,,0.0,unmatched,False,
thomas,linea_blanca,Retail Display,2025,3,,,0.0,unmatched,False,
thomas,linea_blanca,Retail Display,2025,4,ELECTROHOGAR,1000000.0,0.0,probable,True,0.0
thomas,linea_blanca,Retail Display,2025,5,ELECTROHOGAR,500000.0,0.0,probable,True,0.0
thomas,linea_blanca,Retail Display,2025,6,,,0.0,unmatched,False,
thomas,linea_blanca,Retail Display,2025,7,ELECTROHOGAR,500000.0,0.0,probable,True,0.0
thomas,linea_blanca,Retail Display,2025,8,,,0.0,unmatched,False,
thomas,linea_blanca,Retail Display,2025,11,,,0.0,unmatched,False,
thomas,linea_blanca,Retail Display,2025,12,ELECTROHOGAR,500000.0,0.0,probable,True,0.0
thomas,m3nFgM2yr,CRM,2025,10,,,6139816.0,unmatched,False,
thomas,UpsD5ku7u,CRM,2025,6,ELECTROHOGAR,1000000.0,12980046.0,probable,True,12.980046
thomas,vwBzBZ0rn,CRM,2025,10,,,5330687.0,unmatched,False,
THOR,black_week,Sponsored Products,2026,3,,,99990.0,unmatched,False,
tidy cat,4FGhJKjAd,CRM,2024,6,,,180208.0,unmatched,False,
tidy cat,jBV1xJm4R,CRM,2024,7,,,14990.0,unmatched,False,
TOMAHAWK POWER,black_week,Sponsored Products,2026,3,,,0.0,unmatched,False,
top_shoe-skechers_work,ao,Google,2025,5,,,0.0,unmatched,False,
TOPEX,,Sponsored Products,2026,4,,,53000.0,unmatched,False,
TOPEX,black_week,Sponsored Products,2026,3,,,344240.0,unmatched,False,
topex,IZJJXRUFE,CRM,2025,8,,,303887.0,unmatched,False,
TOPEX,tactico_febrero,Sponsored Products,2026,2,,,100210.0,unmatched,False,
TOPSAFE,aon_skechers,Sponsored Products,2026,4,,,59990.0,unmatched,False,
topshoes-skechers,cyber_day,Google,2025,6,,,511790.0,unmatched,False,
topshoes-skechers,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
torre,5NH7UBmqr,CRM,2024,3,,,211240.0,unmatched,False,
torre,fATxrf1Yk,CRM,2024,3,,,326240.0,unmatched,False,
torre,oficina,Retail Display,2024,7,,,0.0,unmatched,False,
torre,oficina,Retail Display,2024,8,,,0.0,unmatched,False,
torre,vMAP3pe95,CRM,2024,7,,,0.0,unmatched,False,
total_tools,tc,Retail Display,2025,9,HERRAMIENTAS Y MAQUINARIAS,700000.0,0.0,probable,True,0.0
toyama,iVJ23Ze91,CRM,2025,6,,,681970.0,unmatched,False,
toyama,jardin_fest,Google,2025,4,JARDIN,500000.0,0.0,probable,True,0.0
toyama,jardin_fest,Google,2025,5,JARDIN,800000.0,1630980.0,probable,True,2.038725
toyama,jardin_fest,Google,2025,6,,,11525770.0,unmatched,False,
toyama,jardin_fest,Meta,2025,4,,,0.0,unmatched,False,
toyama,jardin_fest,Meta,2025,5,,,0.0,unmatched,False,
toyama,jardin_fest,Retail Display,2025,4,JARDIN,140000.0,0.0,probable,True,0.0
toyama,jardin_fest,Retail Display,2025,5,,,0.0,unmatched,False,
toyama,n5R3zLbiN,CRM,2025,6,,,122518.0,unmatched,False,
toyotomi,,Otros,2026,5,,,0.0,unmatched,False,
toyotomi,6189516-009158,CRM,2023,5,,,23496024.0,unmatched,False,
toyotomi,6189516-009298,CRM,2023,5,,,47669277.0,unmatched,False,
toyotomi,6189516-009400,CRM,2023,5,,,24779120.0,unmatched,False,
toyotomi,6189516-009510,CRM,2023,5,,,22577615.0,unmatched,False,
toyotomi,6189516-009613,CRM,2023,5,,,35605322.0,unmatched,False,
toyotomi,6189516-009717,CRM,2023,6,,,50194109.0,unmatched,False,
toyotomi,6189516-010290,CRM,2023,7,,,3453545.0,unmatched,False,
toyotomi,6LxoZZDMp,CRM,2025,6,BANOS Y COCINAS,0.0,15272462.0,probable,False,
TOYOTOMI,aon_toyotomi,Sponsored Products,2026,4,,,359990.0,unmatched,False,
TOYOTOMI,black_week,Sponsored Products,2026,3,ELECTROHOGAR,300000.0,2199880.0,probable,True,7.332933333333333
toyotomi,calefont,Retail Display,2025,7,,,0.0,unmatched,False,
toyotomi,co_brand,Google,2024,12,,,2861750.0,unmatched,False,
toyotomi,co_brand,Google,2025,1,ELECTROHOGAR,1000000.0,9659317.0,probable,True,9.659317
toyotomi,co_brand,Google,2025,2,ELECTROHOGAR,1000000.0,3663162.0,probable,True,3.663162
toyotomi,co_brand,Google,2025,3,,,1355490.0,unmatched,False,
toyotomi,co_brand,Google,2025,6,BANOS Y COCINAS,500000.0,6518580.0,probable,True,13.03716
toyotomi,co_brand,Google,2025,7,,,339980.0,unmatched,False,
toyotomi,cyber_day,Google,2025,6,BANOS Y COCINAS,500000.0,0.0,probable,True,0.0
toyotomi,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
toyotomi,cyber_day,Retail Display,2025,6,BANOS Y COCINAS,150000.0,0.0,probable,True,0.0
toyotomi,e2784qZll,CRM,2025,7,BANOS Y COCINAS,400000.0,3241260.0,probable,True,8.10315
toyotomi,ha55povRy,CRM,2025,6,BANOS Y COCINAS,0.0,53316900.0,probable,False,
toyotomi,KYx9eiNOM,CRM,2025,8,BANOS Y COCINAS,400000.0,28417347.0,probable,True,71.0433675
toyotomi,lKAJ0DXdo,CRM,2025,2,ELECTROHOGAR,0.0,376980.0,probable,False,
toyotomi,MjsWSzcep,CRM,2025,1,ELECTROHOGAR,0.0,3483820.0,probable,False,
toyotomi,ppi,Retail Display,2025,8,,,0.0,unmatched,False,
toyotomi,QITntObQ8,CRM,2024,6,,,35435603.0,unmatched,False,
toyotomi,relanzamiento_toyotomi,Meta,2026,5,,,14350626.0,unmatched,False,
toyotomi,zPUA0yZ0m,CRM,2024,1,,,2464505.0,unmatched,False,
toyotomi,zs0JMNMeC,CRM,2024,5,,,41397954.0,unmatched,False,
toyotomi_calefont,,Retail Display,2025,6,,,0.0,unmatched,False,
toyotomi_calefont,,Retail Display,2025,7,,,0.0,unmatched,False,
traper,4WqQd8IAP,CRM,2024,7,,,1444656.0,unmatched,False,
traper,6189516-009484,CRM,2023,5,,,1294559.0,unmatched,False,
traper,6189516-009877,CRM,2023,6,,,1385574.0,unmatched,False,
traper,AMWJ6uJkg,CRM,2024,6,,,1474137.0,unmatched,False,
traper,d7IsFyFPV,CRM,2025,5,,,1238054.0,unmatched,False,
traper,kxwMus55G,CRM,2024,5,,,1677230.0,unmatched,False,
traper,mbCcwpZp9,CRM,2025,7,,,11698.0,unmatched,False,
traper,PAJyP7YV6,CRM,2024,7,,,1094248.0,unmatched,False,
traper,QlGlgYFJm,CRM,2025,7,,,1358778.0,unmatched,False,
traper,regalones,Retail Display,2024,5,,,0.0,unmatched,False,
traper,regalones,Retail Display,2024,6,,,0.0,unmatched,False,
traper,regalones,Retail Display,2024,7,,,0.0,unmatched,False,
traper,tg5YHxJKY,CRM,2025,7,,,242150.0,unmatched,False,
