brand_key,campaign_key,group_key,year,month,original_brand,original_campaign,impressions,reach,clicks,sales,performance_rows,family,original_registry_brand,original_registry_campaign,budget,cost,contribution,registry_rows,match_quality,probable_registry_campaign_key,candidate_count,ctr,reach_rate,roas,cpm,cpc,margin_rate,sample_is_valid
skechers work,pfizpdu08,CRM,2025,1,skechers work,pfizpDU08,0.0,102001.0,649.0,691551.0,1,,,,,,,,unmatched,,,,,,,,,False
skechers work,scq9cbkrj,CRM,2024,5,skechers work,ScQ9CbKRj,0.0,43889.0,232.0,432440.0,1,,,,,,,,unmatched,,,,,,,,,False
skechers work,z6mp1qv w,CRM,2024,12,skechers work,Z6Mp1qV-W,0.0,101848.0,838.0,1546488.0,1,,,,,,,,unmatched,,,,,,,,,False
socoda,black week,Retail Display,2025,3,socoda,black_week,143833.0,0.0,485.0,0.0,5,BANOS Y COCINAS,SOCODA,Black Marzo 2025,500000.0,400000.0,100000.0,1.0,probable,black marzo 2025,1.0,0.3371966099573811,0.0,0.0,3476.2537109008363,1030.9278350515465,0.2,True
socoda,black week,Retail Display,2025,4,socoda,black_week,186785.0,0.0,559.0,0.0,8,,,,,,,,unmatched,,,0.29927456701555266,0.0,,,,,False
soft,,CRM,2025,7,soft,,0.0,143.0,0.0,0.0,3,,,,,,,,unmatched,,,,,,,,,False
soft,,CRM,2025,8,soft,,0.0,469.0,0.0,0.0,28,,,,,,,,unmatched,,,,,,,,,False
soft,,CRM,2025,9,soft,,0.0,976.0,0.0,9990.0,28,,,,,,,,unmatched,,,,,,,,,False
soft,black marzo 2026,CRM,2026,3,soft,Black Marzo 2026,0.0,16.0,1.0,197469.0,1,,,,,,,,unmatched,,,,,,,,,False
soft,black week,Sponsored Products,2026,3,SOFT,black_week,6321.0,0.0,47.0,48760.0,1,,,,,,,,unmatched,,,0.7435532352475874,0.0,,,,,False
soft,hu0ajearn,CRM,2026,4,soft,hu0AJEarN,0.0,27.0,0.0,344209.0,1,,,,,,,,unmatched,,,,,,,,,False
soft,jf1j1ta7d,CRM,2025,10,soft,jF1j1tA7d,0.0,12.0,3.0,143802.0,1,,,,,,,,unmatched,,,,,,,,,False
soft,nd0wdi6id,CRM,2025,10,soft,Nd0wdi6id,0.0,10.0,0.0,184290.0,1,,,,,,,,unmatched,,,,,,,,,False
softys elite,cyber day,Retail Display,2024,6,softys-elite,cyber_day,291300.0,0.0,681.0,0.0,3,,,,,,,,unmatched,,,0.23377960865087538,0.0,,,,,False
sonax,0liw1rkjw,CRM,2025,1,sonax,0LiW1rKjW,0.0,168.0,2.0,1373614.0,1,,,,,,,,unmatched,,,,,,,,,False
sonax,6189516 007910,CRM,2023,1,sonax,6189516-007910,0.0,101118.0,147.0,1562387.0,1,,,,,,,,unmatched,,,,,,,,,False
sonax,jikcdv03v,CRM,2025,2,sonax,JIKcdv03v,0.0,130.0,2.0,1082625.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2023,12,splendid,,0.0,1079243.0,0.0,115799948.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2025,8,splendid,,0.0,4671.0,0.0,19364974.0,37,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2025,9,splendid,,0.0,5294.0,0.0,22778236.0,57,BANOS Y COCINAS,SPLENDID,Always On Septiembre,3650000.0,139130.0,3510870.0,3.0,probable,always on septiembre,1.0,,,6.240612602739726,,,0.9618821917808219,True
splendid,,CRM,2025,10,splendid,,0.0,11822.0,0.0,35456887.0,57,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2025,11,splendid,,0.0,6612.0,0.0,22444790.0,60,BANOS Y COCINAS,SPLENDID,Always On Noviembre 2025,3920000.0,69566.0,3850434.0,3.0,probable,always on noviembre 2025,1.0,,,5.725711734693878,,,0.9822535714285714,True
splendid,,CRM,2025,12,splendid,,0.0,3067.0,0.0,16200924.0,61,BANOS Y COCINAS,SPLENDID,Always On Diciembre 2025,3920000.0,114286.0,3805714.0,3.0,probable,always on diciembre 2025,1.0,,,4.132888775510204,,,0.9708454081632653,True
splendid,,CRM,2026,1,splendid,,0.0,3616.0,0.0,21973165.0,62,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2026,2,splendid,,0.0,2884.0,0.0,12759434.0,56,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2026,3,splendid,,0.0,11225.0,0.0,24603684.0,62,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2026,4,splendid,,0.0,17494.0,0.0,25804611.0,53,,,,,,,,unmatched,,,,,,,,,False
splendid,,CRM,2026,5,splendid,,0.0,13233.0,0.0,26001002.0,44,BANOS Y COCINAS,SPLENDID,AON MAYO RHHEM BYC2026,2070000.0,61538.0,2008462.0,2.0,probable,aon mayo rhhem byc2026,1.0,,,12.560870531400965,,,0.970271497584541,True
splendid,0cpztyhco,CRM,2024,8,splendid,0cPZTyHcO,0.0,49933.0,198.0,16699565.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,149fwfh5s,CRM,2025,1,splendid,149FWfH5s,0.0,54056.0,737.0,13197609.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,1cbtef70h,CRM,2025,9,splendid,1cBtEF70h,0.0,37363.0,167.0,9928339.0,1,BANOS Y COCINAS,SPLENDID,Always On Septiembre,3650000.0,139130.0,3510870.0,3.0,probable,always on septiembre,1.0,,,2.7200928767123287,,21856.2874251497,0.9618821917808219,True
splendid,1enwtm1pu,CRM,2025,1,splendid,1eNWtM1Pu,0.0,101767.0,416.0,18113663.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,2gvvkafui,CRM,2024,6,splendid,2GvVkaFui,0.0,106364.0,536.0,48893567.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,4svz05mkt,CRM,2024,3,splendid,4Svz05MKt,0.0,101178.0,336.0,27566932.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,53nnaqx8m,CRM,2025,6,splendid,53NNaQx8m,0.0,106306.0,223.0,57687044.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 007861,CRM,2023,1,splendid,6189516-007861,0.0,100715.0,159.0,14242840.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 008010,CRM,2023,2,splendid,6189516-008010,0.0,101266.0,208.0,22101968.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 008663,CRM,2023,3,splendid,6189516-008663,0.0,100843.0,201.0,14124646.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 008780,CRM,2023,4,splendid,6189516-008780,0.0,101280.0,78.0,10969096.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 008851,CRM,2023,4,splendid,6189516-008851,0.0,101259.0,169.0,18166280.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 009408,CRM,2023,5,splendid,6189516-009408,0.0,105288.0,155.0,8633831.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 009518,CRM,2023,5,splendid,6189516-009518,0.0,104300.0,132.0,8946266.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 010799,CRM,2023,8,splendid,6189516-010799,0.0,101840.0,175.0,22039699.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 011104,CRM,2023,9,splendid,6189516-011104,0.0,100626.0,342.0,20389889.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 011148,CRM,2023,10,splendid,6189516-011148,0.0,105233.0,111.0,5855690.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 011170,CRM,2023,9,splendid,6189516-011170,0.0,101282.0,348.0,18760881.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 011244,CRM,2023,10,splendid,6189516-011244,0.0,86402.0,56.0,12751767.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 011572,CRM,2023,10,splendid,6189516-011572,0.0,102014.0,331.0,12122128.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 012010,CRM,2023,11,splendid,6189516-012010,0.0,101265.0,261.0,15722978.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 012261,CRM,2023,12,splendid,6189516-012261,0.0,53892.0,3208.0,5812478.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 012293,CRM,2023,12,splendid,6189516-012293,0.0,101266.0,179.0,10379335.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,6189516 012322,CRM,2023,12,splendid,6189516-012322,0.0,101224.0,130.0,10247791.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,7f5lozdss,CRM,2023,12,splendid,7f5LoZDsS,0.0,101357.0,300.0,14357461.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,8gji64bgt,CRM,2024,12,splendid,8gJI64BGt,0.0,101967.0,377.0,23793806.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,a7fg5cajf,CRM,2024,10,splendid,A7FG5cajF,0.0,52933.0,2091.0,17228361.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,ac,Retail Display,2025,1,splendid,ac,344186.0,0.0,1720.0,0.0,17,,,,,,,,unmatched,,,0.4997297972607834,0.0,,,,,False
splendid,aire acondicionado,Retail Display,2024,10,splendid,aire_acondicionado,83690.0,0.0,574.0,0.0,7,,,,,,,,unmatched,,,0.6858644999402557,0.0,,,,,False
splendid,aire acondicionado,Retail Display,2024,11,splendid,aire_acondicionado,550347.0,0.0,2651.0,0.0,21,,,,,,,,unmatched,,,0.4816960935555204,0.0,,,,,False
splendid,aire acondicionado,Retail Display,2024,12,splendid,aire_acondicionado,516807.0,0.0,1822.0,0.0,24,,,,,,,,unmatched,,,0.35254940432308385,0.0,,,,,False
splendid,alyegw3pv,CRM,2025,8,splendid,AlyeGw3Pv,0.0,101278.0,437.0,19270588.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,ao,Retail Display,2025,9,splendid,ao,821521.0,0.0,1097.0,0.0,26,BANOS Y COCINAS,SPLENDID,Always On Septiembre,1000000.0,800000.0,200000.0,1.0,probable,always on septiembre,1.0,0.13353280074398585,0.0,0.0,1217.2543367728883,911.5770282588878,0.2,True
splendid,b61y30ftj,CRM,2025,7,splendid,B61y30fTj,0.0,101541.0,361.0,36462931.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,black friday,Retail Display,2024,11,splendid,black_friday,42156.0,0.0,221.0,0.0,2,,,,,,,,unmatched,,,0.5242432868393585,0.0,,,,,False
splendid,black friday,Retail Display,2024,12,splendid,black_friday,358768.0,0.0,790.0,0.0,2,,,,,,,,unmatched,,,0.22019801097087813,0.0,,,,,False
splendid,black week,Retail Display,2025,3,splendid,black_week,90338.0,0.0,325.0,0.0,6,,,,,,,,unmatched,,,0.35976001239788347,0.0,,,,,False
splendid,black week,Retail Display,2025,4,splendid,black_week,171617.0,0.0,326.0,0.0,8,ELECTROHOGAR,SPLENDID,AON ABRIL 2025,2000000.0,800000.0,1200000.0,2.0,probable,aon abril 2025,1.0,0.18995787130645564,0.0,0.0,11653.857135365379,6134.9693251533745,0.6,True
splendid,black week,Sponsored Products,2026,3,SPLENDID,black_week,87535.0,0.0,2065.0,20803567.0,1,BANOS Y COCINAS,SPLENDID,AON MARZO RHEEM 2026,1000000.0,824000.0,176000.0,1.0,probable,aon marzo rheem 2026,1.0,2.3590563774490203,0.0,20.803567,11424.001827840293,484.26150121065376,0.176,True
splendid,bombas,Retail Display,2025,1,splendid,bombas,382422.0,0.0,793.0,0.0,17,,,,,,,,unmatched,,,0.2073625471337946,0.0,,,,,False
splendid,bombas,Retail Display,2025,2,splendid,bombas,248252.0,0.0,568.0,0.0,28,,,,,,,,unmatched,,,0.22879976797770007,0.0,,,,,False
splendid,bqumovces,CRM,2024,8,splendid,BqUMOVCeS,0.0,49364.0,209.0,24280009.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,calefont,Retail Display,2025,4,splendid,calefont,384618.0,0.0,1059.0,0.0,21,ELECTROHOGAR,SPLENDID,AON ABRIL 2025,2000000.0,800000.0,1200000.0,2.0,probable,aon abril 2025,1.0,0.2753381277007316,0.0,0.0,5199.964640240446,1888.5741265344666,0.6,True
splendid,ctqhp3jaq,CRM,2024,11,splendid,ctqHp3jaq,0.0,100698.0,450.0,20502387.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,ddemkhpm2,CRM,2024,6,splendid,ddEMkhpm2,0.0,54058.0,2519.0,30870624.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,dgsu4z6mn,CRM,2024,6,splendid,dGSU4z6mN,0.0,106385.0,186.0,11135137.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,drdu1e73b,CRM,2024,6,splendid,drdU1E73B,0.0,54094.0,1539.0,9353677.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,e2g7cjqop,CRM,2025,6,splendid,E2G7cJqOp,0.0,106444.0,171.0,27512324.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,fcg8pybxs,CRM,2025,11,splendid,FCg8pyBxs,0.0,101206.0,375.0,11747923.0,1,BANOS Y COCINAS,SPLENDID,Always On Noviembre 2025,3920000.0,69566.0,3850434.0,3.0,probable,always on noviembre 2025,1.0,,,2.996919132653061,,10453.333333333334,0.9822535714285714,True
splendid,fhloioqkr,CRM,2025,3,splendid,fhloIoqKR,0.0,101219.0,537.0,22755403.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,filtros,Retail Display,2025,5,splendid,filtros,577.0,0.0,0.0,0.0,4,,,,,,,,unmatched,,,0.0,0.0,,,,,False
splendid,filtros,Retail Display,2025,6,splendid,filtros,426326.0,0.0,541.0,0.0,12,,,,,,,,unmatched,,,0.12689819527779211,0.0,,,,,False
splendid,filtros,Retail Display,2025,7,splendid,filtros,202084.0,0.0,332.0,0.0,24,,,,,,,,unmatched,,,0.16428811781239483,0.0,,,,,False
splendid,glfakxqd,CRM,2025,10,splendid,-gLfAKXqD,0.0,20736.0,174.0,5802601.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,gmbyll5uw,CRM,2025,12,splendid,GMbyLl5uW,0.0,101418.0,385.0,11664675.0,1,BANOS Y COCINAS,SPLENDID,Always On Diciembre 2025,3920000.0,114286.0,3805714.0,3.0,probable,always on diciembre 2025,1.0,,,2.9756823979591838,,10181.818181818182,0.9708454081632653,True
splendid,hlaggtze5,CRM,2025,9,splendid,hLagGtzE5,0.0,101274.0,292.0,18452760.0,1,BANOS Y COCINAS,SPLENDID,Always On Septiembre,3650000.0,139130.0,3510870.0,3.0,probable,always on septiembre,1.0,,,5.055550684931507,,12500.0,0.9618821917808219,True
splendid,ihgok0nyj,CRM,2025,10,splendid,ihgok0nyj,0.0,135.0,135.0,15928810.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,iiplqvngy,CRM,2025,10,splendid,IipLqVnGY,0.0,79.0,8.0,8678716.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,jacllsjbl,CRM,2025,2,splendid,JAcLLsjbL,0.0,101225.0,513.0,22247916.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,kauf4tsyk,CRM,2024,11,splendid,kAuf4tSYK,0.0,101315.0,410.0,18415927.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,lavamanos,Retail Display,2025,5,splendid,lavamanos,110530.0,0.0,171.0,0.0,24,,,,,,,,unmatched,,,0.1547091287433276,0.0,,,,,False
splendid,lavamanos,Retail Display,2025,6,splendid,lavamanos,4872.0,0.0,6.0,0.0,5,,,,,,,,unmatched,,,0.12315270935960591,0.0,,,,,False
splendid,ou4hrzve2,CRM,2024,10,splendid,ou4hRzvE2,0.0,102186.0,544.0,24169596.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,ppi,Retail Display,2025,6,splendid,ppi,88300.0,0.0,139.0,0.0,6,,,,,,,,unmatched,,,0.15741789354473387,0.0,,,,,False
splendid,ppi,Retail Display,2025,7,splendid,ppi,141058.0,0.0,308.0,0.0,31,,,,,,,,unmatched,,,0.21834989862326137,0.0,,,,,False
splendid,ps0mfspjv,CRM,2024,11,splendid,ps0MfSPJV,0.0,101320.0,386.0,23754202.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,qlmgpguyw,CRM,2024,1,splendid,Qlmgpguyw,0.0,101752.0,333.0,17794905.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,renovaciones,Retail Display,2025,1,splendid,renovaciones,173260.0,0.0,316.0,0.0,17,,,,,,,,unmatched,,,0.18238485513101696,0.0,,,,,False
splendid,renovaciones,Retail Display,2025,2,splendid,renovaciones,106140.0,0.0,141.0,0.0,28,,,,,,,,unmatched,,,0.13284341435839458,0.0,,,,,False
splendid,rotsulunk,CRM,2024,7,splendid,rOtSULunK,0.0,101924.0,320.0,39641523.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,ssrfrjcgk,CRM,2025,10,splendid,SSrfRJCGk,0.0,101343.0,483.0,14405871.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,tmu6xz8wb,CRM,2025,2,splendid,tmU6XZ8wb,0.0,101180.0,498.0,18221173.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,twt6cidl7,CRM,2025,6,splendid,TWT6cIDL7,0.0,54145.0,276.0,11581274.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,uswo7qq8x,CRM,2025,4,splendid,UsWo7qQ8x,0.0,249.0,5.0,34060588.0,1,ELECTROHOGAR,SPLENDID,AON ABRIL 2025,2000000.0,100000.0,1900000.0,2.0,probable,aon abril 2025,1.0,,,17.030294,,400000.0,0.95,True
splendid,vl7gbpdfz,CRM,2025,1,splendid,vl7GBpdfz,0.0,101305.0,452.0,24178388.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,vssdrejdx,CRM,2025,11,splendid,VsSdreJDx,0.0,101374.0,636.0,14307533.0,1,BANOS Y COCINAS,SPLENDID,Always On Noviembre 2025,3920000.0,69566.0,3850434.0,3.0,probable,always on noviembre 2025,1.0,,,3.6498808673469387,,6163.522012578616,0.9822535714285714,True
splendid,vy0rnrdqa,CRM,2025,1,splendid,vY0RNrDQA,0.0,54030.0,738.0,11761223.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,wxxwsjzkb,CRM,2024,12,splendid,wxxwsJzKb,0.0,53912.0,1880.0,21112517.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,x,CRM,2024,9,splendid,X,0.0,101147.0,302.0,65877753.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,x,CRM,2024,10,splendid,X,0.0,158471.0,937.0,73338493.0,2,,,,,,,,unmatched,,,,,,,,,False
splendid,x7pzyp8ke,CRM,2025,8,splendid,X7pzYP8Ke,0.0,54040.0,227.0,8943753.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,xkly6ch4u,CRM,2025,1,splendid,xklY6Ch4u,0.0,101260.0,650.0,25503136.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,xt4ymwmjy,CRM,2024,2,splendid,xT4Ymwmjy,0.0,48580.0,4553.0,17097238.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,xtsxueinn,CRM,2024,6,splendid,xtsxueINN,0.0,101071.0,380.0,26978581.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,y8zsi9uov,CRM,2025,7,splendid,Y8ZsI9uoV,0.0,101322.0,435.0,18295366.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,yzbioi4vs,CRM,2025,4,splendid,YZBioI4vS,0.0,101198.0,617.0,26188125.0,1,ELECTROHOGAR,SPLENDID,AON ABRIL 2025,2000000.0,100000.0,1900000.0,2.0,probable,aon abril 2025,1.0,,,13.0940625,,3241.4910858995136,0.95,True
splendid,zasqfodme,CRM,2024,1,splendid,ZAsQFoDME,0.0,103433.0,323.0,17117233.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid,zirmhqpsz,CRM,2024,7,splendid,zirMhQpSz,0.0,101351.0,463.0,53926878.0,1,,,,,,,,unmatched,,,,,,,,,False
splendid rheem,ao,Retail Display,2025,11,splendid-rheem,ao,199459.0,0.0,231.0,0.0,25,,,,,,,,unmatched,,,0.11581327490862783,0.0,,,,,False
splendid rheem,ao,Retail Display,2025,12,splendid-rheem,ao,166202.0,0.0,171.0,0.0,8,,,,,,,,unmatched,,,0.102886848533712,0.0,,,,,False
splendid rheem,aon marzo rheem 2026,Retail Display,2026,3,splendid-rheem,aon_marzo_rheem_2026,153852.0,0.0,187.0,0.0,24,,,,,,,,unmatched,,,0.12154538127551154,0.0,,,,,False
splendid rheem,aon rheem 2026,Retail Display,2026,1,splendid-rheem,aon_rheem_2026,115435.0,0.0,207.0,0.0,24,,,,,,,,unmatched,,,0.17932169619266253,0.0,,,,,False
splendid rheem,aon rheem febrero 2026,Retail Display,2026,2,splendid-rheem,aon_rheem_febrero_2026,115398.0,0.0,51.0,0.0,12,,,,,,,,unmatched,,,0.04419487339468622,0.0,,,,,False
splendid rheem,calefont,Retail Display,2025,6,splendid-rheem,calefont,156421.0,0.0,206.0,0.0,10,,,,,,,,unmatched,,,0.131695872037642,0.0,,,,,False
splendid rheem,calefont,Retail Display,2025,7,splendid-rheem,calefont,214859.0,0.0,308.0,0.0,24,,,,,,,,unmatched,,,0.14334982476880187,0.0,,,,,False
splendid rheem,calefont ppi,Retail Display,2025,6,splendid-rheem,calefont_ppi,59441.0,0.0,78.0,0.0,4,,,,,,,,unmatched,,,0.13122255682104944,0.0,,,,,False
stanford,aon enero muebles,Sponsored Products,2026,1,STANFORD,aon_enero_muebles,8264.0,0.0,346.0,107980.0,1,,,,,,,,unmatched,,,4.186834462729913,0.0,,,,,False
stanford,aon febrero 2026,Sponsored Products,2026,2,STANFORD,aon_febrero_2026,0.0,0.0,0.0,114980.0,1,,,,,,,,unmatched,,,,,,,,,False
stanford,aon febrero muebles 2026,Sponsored Products,2026,2,STANFORD,aon_febrero_muebles_2026,6248.0,0.0,109.0,489960.0,1,,,,,,,,unmatched,,,1.7445582586427657,0.0,,,,,False
stanford,black week,Sponsored Products,2026,3,STANFORD,black_week,1883.0,0.0,33.0,284960.0,1,,,,,,,,unmatched,,,1.7525225703664364,0.0,,,,,False
stanley,,CRM,2025,7,stanley,,0.0,82.0,0.0,227977.0,4,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2025,8,stanley,,0.0,464.0,0.0,3117470.0,31,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2025,9,stanley,,0.0,511.0,0.0,3888907.0,28,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2025,10,stanley,,0.0,1053.0,0.0,4672462.0,29,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2025,11,stanley,,0.0,785.0,0.0,5702381.0,30,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2025,12,stanley,,0.0,509.0,0.0,3450265.0,31,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2026,1,stanley,,0.0,419.0,0.0,1914184.0,31,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2026,2,stanley,,0.0,450.0,0.0,1676987.0,28,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2026,3,stanley,,0.0,776.0,0.0,4363911.0,31,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2026,4,stanley,,0.0,988.0,0.0,3145490.0,30,,,,,,,,unmatched,,,,,,,,,False
stanley,,CRM,2026,5,stanley,,0.0,476.0,0.0,2005409.0,24,,,,,,,,unmatched,,,,,,,,,False
stanley,2iwm2louf,CRM,2024,8,stanley,2IwM2LoUF,0.0,195.0,11.0,3821562.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,3hdtbjpun,CRM,2024,4,stanley,3HDTBjpUn,0.0,165.0,4.0,2704789.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,3jw60weq3,CRM,2024,6,stanley,3jW60WEQ3,0.0,106112.0,389.0,7014500.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,5we3vqee1,CRM,2024,10,stanley,5wE3Vqee1,0.0,102108.0,720.0,6578224.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 008024,CRM,2023,2,stanley,6189516-008024,0.0,101228.0,154.0,2918942.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 008411,CRM,2023,3,stanley,6189516-008411,0.0,101196.0,218.0,6957265.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 008544,CRM,2023,3,stanley,6189516-008544,0.0,100734.0,147.0,2830770.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 008673,CRM,2023,3,stanley,6189516-008673,0.0,100508.0,117.0,2450159.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 008913,CRM,2023,4,stanley,6189516-008913,0.0,101462.0,258.0,4825717.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 009031,CRM,2023,4,stanley,6189516-009031,0.0,101565.0,68.0,4675967.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 009178,CRM,2023,5,stanley,6189516-009178,0.0,98453.0,85.0,2850584.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 009378,CRM,2023,5,stanley,6189516-009378,0.0,98925.0,191.0,6245840.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 009844,CRM,2023,6,stanley,6189516-009844,0.0,101826.0,165.0,2875917.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 010159,CRM,2023,7,stanley,6189516-010159,0.0,101096.0,84.0,1284053.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 010529,CRM,2023,8,stanley,6189516-010529,0.0,101187.0,82.0,4635357.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 011231,CRM,2023,10,stanley,6189516-011231,0.0,89337.0,142.0,3442835.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,6189516 011980,CRM,2023,11,stanley,6189516-011980,0.0,101213.0,183.0,1608315.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,84gcu iwn,CRM,2024,6,stanley,84Gcu-iWN,0.0,764769.0,20566.0,30731617.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,8gmcikf2v,CRM,2024,7,stanley,8GmCiKf2V,0.0,24285.0,1344.0,9372280.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,94ml3y6q2,CRM,2024,8,stanley,94mL3Y6q2,0.0,370.0,18.0,17132258.0,1,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2025,7,stanley,aon_trigger,0.0,5470.0,0.0,732281.0,8,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2025,8,stanley,aon_trigger,0.0,12056.0,0.0,1757712.0,29,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2025,9,stanley,aon_trigger,0.0,8410.0,0.0,1511835.0,29,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2025,10,stanley,aon_trigger,0.0,16600.0,0.0,3840680.0,28,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2025,11,stanley,aon_trigger,0.0,16891.0,0.0,4399814.0,30,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2025,12,stanley,aon_trigger,0.0,23644.0,0.0,4972357.0,31,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2026,1,stanley,aon_trigger,0.0,18572.0,0.0,4918487.0,30,,,,,,,,unmatched,,,,,,,,,False
stanley,aon trigger,CRM,2026,2,stanley,aon_trigger,0.0,21814.0,0.0,3074664.0,28,,,,,,,,unmatched,,,,,,,,,False
